user,item
2753,21
2753,37
2753,52
2754,3
2754,2
2754,0
2754,23
2754,27
2755,8
2755,0
2755,35
2755,91
2755,4
2755,36
2756,42
2756,15
2756,4
2756,7
2756,0
2756,21
2757,4
2757,21
2757,7
2757,8
2757,28
2757,23
2758,6
2758,7
2758,35
2758,21
2758,33
2759,1
2759,5
2759,0
2759,9
2759,22
2759,20
2760,0
2760,27
2760,49
2760,2
2760,3
2760,11
2761,31
2761,24
2761,21
2761,66
2761,15
2761,27
2761,0
2762,0
2762,33
2762,20
2762,8
2762,6
2762,13
2762,4
2762,38
2762,1
2763,23
2763,17
2763,0
2763,7
2763,6
2764,0
2764,20
2764,1
2764,3
2764,24
2765,39
2765,16
2765,0
2765,7
2765,2
2766,50
2766,8
2766,0
2766,13
2766,32
2766,45
2766,25
2767,8
2767,34
2767,52
2767,27
2767,0
2767,6
2767,7
2768,25
2768,24
2768,18
2768,39
2768,42
2768,0
2768,32
2768,27
2769,11
2769,3
2769,2
2769,0
2769,31
2770,52
2770,16
2770,0
2770,4
2770,7
2771,8
2771,0
2771,32
2771,7
2771,41
2771,23
2772,49
2772,28
2772,29
2772,1
2772,4
2772,0
2772,30
2773,1
2773,29
2773,21
2773,83
2773,23
2773,33
2773,17
2774,31
2774,42
2774,33
2774,41
2774,29
2774,21
2774,7
2774,15
2774,49
2775,1
2775,4
2775,30
2775,14
2775,21
2775,7
2776,13
2776,0
2776,8
2776,18
2776,15
2777,67
2777,44
2777,0
2777,80
2777,49
2777,6
2777,29
2778,0
2778,26
2778,3
2778,11
2778,9
2778,2
2779,8
2779,32
2779,0
2779,4
2779,29
2780,15
2780,0
2780,7
2780,6
2780,1
2781,8
2781,1
2781,28
2781,20
2781,15
2781,29
2781,0
2781,2
2782,15
2782,41
2782,32
2782,7
2782,21
2783,4
2783,33
2783,7
2783,31
2783,24
2783,16
2784,13
2784,3
2784,9
2784,0
2784,22
2785,32
2785,0
2785,29
2785,10
2785,15
2786,2
2786,1
2786,11
2786,40
2786,26
2787,21
2787,29
2787,4
2787,0
2787,15
2788,0
2788,15
2788,7
2788,41
2788,2
2788,4
2789,47
2789,4
2789,0
2789,2
2789,25
2790,5
2790,12
2790,1
2790,0
2790,2
2791,2
2791,3
2791,0
2791,11
2791,9
2792,4
2792,23
2792,28
2792,0
2792,98
2792,27
2792,61
2793,0
2793,21
2793,1
2793,17
2793,7
2793,8
2794,20
2794,27
2794,38
2794,32
2794,128
2794,14
2794,8
2794,24
2794,0
2795,35
2795,21
2795,17
2795,28
2795,29
2795,6
2796,28
2796,6
2796,0
2796,21
2796,32
2796,50
2797,9
2797,0
2797,3
2797,54
2797,5
2798,13
2798,48
2798,0
2798,32
2798,41
2799,12
2799,44
2799,52
2799,31
2799,0
2800,53
2800,15
2800,0
2800,4
2800,7
2801,24
2801,1
2801,8
2801,2
2801,0
2801,19
2802,12
2802,1
2802,5
2802,27
2802,0
2803,21
2803,0
2803,15
2803,4
2803,1
2804,6
2804,2
2804,4
2804,42
2804,0
2804,7
2805,18
2805,32
2805,4
2805,13
2805,24
2805,22
2806,0
2806,8
2806,28
2806,29
2806,35
2807,7
2807,1
2807,30
2807,6
2807,4
2807,36
2807,23
2808,22
2808,9
2808,0
2808,11
2808,3
2809,2
2809,12
2809,0
2809,1
2809,11
2809,27
2809,64
2809,81
2810,0
2810,22
2810,18
2810,25
2810,134
2811,0
2811,6
2811,50
2811,33
2811,4
2812,1
2812,29
2812,0
2812,2
2812,17
2813,30
2813,21
2813,2
2813,1
2813,4
2813,6
2813,23
2813,8
2814,0
2814,6
2814,33
2814,32
2814,28
2814,21
2815,7
2815,35
2815,6
2815,38
2815,17
2816,8
2816,2
2816,24
2816,10
2816,20
2816,14
2817,0
2817,2
2817,7
2817,6
2817,11
2818,0
2818,9
2818,2
2818,22
2818,1
2818,5
2819,24
2819,2
2819,13
2819,18
2819,1
2819,7
2819,5
2820,15
2820,49
2820,33
2820,20
2820,0
2820,52
2821,0
2821,83
2821,6
2821,9
2821,13
2822,16
2822,45
2822,0
2822,36
2822,7
2822,23
2822,4
2823,0
2823,30
2823,80
2823,4
2823,33
2823,1
2824,20
2824,0
2824,30
2824,3
2824,2
2825,0
2825,1
2825,18
2825,22
2825,23
2825,5
2826,0
2826,17
2826,12
2826,22
2826,36
2826,9
2826,20
2827,10
2827,4
2827,0
2827,1
2827,29
2828,6
2828,7
2828,4
2828,20
2828,44
2829,0
2829,32
2829,7
2829,49
2829,17
2829,21
2830,30
2830,23
2830,0
2830,2
2830,6
2831,29
2831,0
2831,4
2831,43
2831,27
2831,30
2831,17
2832,0
2832,4
2832,7
2832,2
2832,59
2833,1
2833,0
2833,4
2833,23
2833,31
2834,6
2834,9
2834,2
2834,36
2834,5
2834,7
2835,0
2835,24
2835,12
2835,38
2835,22
2835,23
2836,56
2836,52
2836,59
2836,44
2836,16
2836,30
2836,34
2836,4
2837,2
2837,67
2837,0
2837,47
2837,3
2838,5
2838,1
2838,10
2838,13
2838,18
2838,24
2838,8
2839,10
2839,0
2839,1
2839,12
2839,5
2840,62
2840,21
2840,0
2840,34
2840,23
2840,29
2840,31
2841,45
2841,0
2841,2
2841,29
2841,38
2841,24
2841,21
2841,85
2841,23
2842,1
2842,3
2842,5
2842,0
2842,31
2843,0
2843,31
2843,13
2843,21
2843,27
2843,16
2844,4
2844,46
2844,41
2844,24
2844,7
2844,15
2845,0
2845,8
2845,17
2845,23
2845,35
2845,97
2845,24
2845,16
2845,50
2845,1
2846,0
2846,8
2846,18
2846,7
2846,20
2846,24
2846,15
2846,32
2846,29
2847,0
2847,1
2847,3
2847,65
2847,2
2847,124
2848,0
2848,39
2848,27
2848,6
2848,4
2848,15
2848,59
2848,36
2849,7
2849,33
2849,34
2849,4
2849,44
2849,0
2849,52
2849,32
2850,0
2850,7
2850,28
2850,41
2850,20
2850,29
2850,4
2851,5
2851,0
2851,3
2851,2
2851,30
2851,1
2852,4
2852,6
2852,23
2852,35
2852,36
2852,0
2852,21
2852,31
2853,17
2853,4
2853,31
2853,56
2853,7
2853,36
2854,7
2854,22
2854,4
2854,48
2854,0
2855,0
2855,4
2855,49
2855,86
2855,35
2855,16
2855,2
2855,7
2856,2
2856,11
2856,3
2856,9
2856,0
2857,1
2857,6
2857,41
2857,20
2857,50
2857,25
2858,2
2858,1
2858,20
2858,8
2858,18
2858,0
2858,24
2859,0
2859,10
2859,12
2859,41
2859,33
2860,5
2860,35
2860,4
2860,24
2860,7
2861,3
2861,13
2861,0
2861,9
2861,20
2861,1
2861,29
2861,7
2862,30
2862,7
2862,45
2862,33
2862,6
2862,55
2862,1
2862,48
2863,17
2863,38
2863,0
2863,12
2863,1
2863,23
2863,6
2863,16
2864,11
2864,0
2864,14
2864,8
2864,2
2865,11
2865,2
2865,13
2865,50
2865,4
2865,5
2865,3
2866,2
2866,8
2866,25
2866,41
2866,0
2867,3
2867,2
2867,15
2867,38
2867,0
2867,63
2868,45
2868,14
2868,0
2868,13
2868,30
2868,24
2869,24
2869,20
2869,0
2869,18
2869,2
2869,1
2869,8
2870,4
2870,1
2870,14
2870,2
2870,6
2870,8
2870,29
2870,17
2870,15
2871,27
2871,43
2871,1
2871,6
2871,15
2871,0
2871,20
2871,21
2872,17
2872,15
2872,44
2872,13
2872,1
2873,2
2873,6
2873,32
2873,17
2873,0
2873,1
2873,23
2873,31
2874,33
2874,24
2874,14
2874,3
2874,2
2874,0
2874,18
2874,8
2875,28
2875,0
2875,27
2875,12
2875,4
2876,60
2876,7
2876,43
2876,4
2876,16
2877,2
2877,23
2877,24
2877,38
2877,0
2877,85
2877,29
2877,45
2878,1
2878,23
2878,4
2878,45
2878,30
2878,32
2879,29
2879,2
2879,0
2879,24
2879,85
2879,38
2879,45
2879,23
2880,4
2880,32
2880,2
2880,84
2880,35
2880,15
2880,0
2880,29
2880,8
2881,0
2881,15
2881,2
2881,34
2881,28
2881,7
2882,41
2882,27
2882,23
2882,16
2882,53
2882,4
2883,0
2883,4
2883,2
2883,1
2883,23
2884,17
2884,4
2884,0
2884,23
2884,7
2885,2
2885,9
2885,0
2885,3
2885,48
2886,0
2886,13
2886,6
2886,31
2886,20
2886,8
2886,22
2886,1
2887,23
2887,1
2887,27
2887,0
2887,7
2887,4
2887,18
2888,0
2888,4
2888,15
2888,8
2888,2
2888,1
2888,24
2889,33
2889,4
2889,31
2889,7
2889,23
2889,16
2890,48
2890,56
2890,1
2890,0
2890,17
2891,0
2891,12
2891,44
2891,1
2891,18
2891,8
2892,2
2892,8
2892,13
2892,29
2892,0
2893,23
2893,3
2893,33
2893,75
2893,0
2893,84
2894,6
2894,0
2894,18
2894,13
2894,15
2894,2
2895,25
2895,0
2895,3
2895,11
2895,9
2895,58
2896,0
2896,59
2896,32
2896,45
2896,43
2896,4
2896,29
2896,28
2896,56
2897,7
2897,4
2897,69
2897,16
2897,43
2897,31
2898,19
2898,1
2898,0
2898,10
2898,5
2899,14
2899,1
2899,8
2899,3
2899,10
2899,2
2899,12
2899,18
2900,0
2900,12
2900,1
2900,24
2900,18
2901,12
2901,10
2901,11
2901,3
2901,1
2901,0
2901,13
2901,5
2902,4
2902,38
2902,3
2902,0
2902,2
2903,22
2903,11
2903,0
2903,14
2903,3
2904,18
2904,22
2904,20
2904,8
2904,13
2904,2
2904,1
2905,30
2905,15
2905,38
2905,6
2905,0
2905,17
2906,0
2906,14
2906,13
2906,8
2906,32
2906,50
2907,20
2907,0
2907,2
2907,17
2907,1
2908,1
2908,2
2908,31
2908,0
2908,42
2908,51
2908,27
2909,33
2909,21
2909,32
2909,16
2909,4
2909,0
2909,46
2910,6
2910,1
2910,30
2910,0
2910,28
2910,4
2910,27
2911,3
2911,40
2911,26
2911,9
2911,2
2912,4
2912,36
2912,0
2912,21
2912,35
2913,54
2913,2
2913,4
2913,16
2913,0
2914,26
2914,0
2914,9
2914,2
2914,3
2915,10
2915,51
2915,1
2915,57
2915,2
2915,5
2916,14
2916,18
2916,15
2916,20
2916,6
2916,24
2917,3
2917,11
2917,0
2917,7
2917,15
2918,50
2918,54
2918,0
2918,7
2918,48
2918,21
2918,1
2918,4
2919,15
2919,11
2919,0
2919,1
2919,31
2920,23
2920,7
2920,31
2920,27
2920,4
2920,0
2921,24
2921,7
2921,14
2921,0
2921,2
2922,22
2922,8
2922,54
2922,1
2922,2
2923,4
2923,31
2923,21
2923,42
2923,33
2923,49
2923,29
2923,7
2923,41
2924,80
2924,34
2924,0
2924,2
2924,13
2924,6
2924,16
2925,0
2925,8
2925,31
2925,29
2925,25
2926,4
2926,0
2926,31
2926,33
2926,7
2926,6
2926,46
2927,0
2927,18
2927,3
2927,10
2927,2
2927,14
2927,1
2927,24
2928,8
2928,27
2928,39
2928,15
2928,16
2928,17
2929,17
2929,24
2929,2
2929,60
2929,56
2929,32
2929,49
2929,29
2929,16
2929,1
2930,14
2930,3
2930,0
2930,22
2930,13
2930,1
2931,4
2931,29
2931,15
2931,38
2931,0
2932,4
2932,16
2932,7
2932,0
2932,45
2933,56
2933,7
2933,6
2933,0
2933,95
2934,10
2934,1
2934,11
2934,59
2934,27
2934,33
2935,2
2935,0
2935,9
2935,11
2935,47
2936,0
2936,30
2936,16
2936,31
2936,4
2937,8
2937,2
2937,23
2937,1
2937,24
2937,7
2937,32
2938,22
2938,1
2938,8
2938,24
2938,18
2938,14
2938,0
2938,10
2939,11
2939,1
2939,10
2939,0
2939,5
2939,12
2940,3
2940,0
2940,2
2940,47
2940,27
2940,40
2940,5
2941,33
2941,4
2941,35
2941,21
2941,7
2941,17
2941,0
2941,42
2941,8
2941,2
2942,0
2942,21
2942,29
2942,15
2942,30
2942,16
2943,20
2943,10
2943,1
2943,12
2943,5
2943,0
2943,14
2944,4
2944,2
2944,6
2944,39
2944,30
2944,52
2945,13
2945,27
2945,0
2945,112
2945,15
2946,0
2946,38
2946,41
2946,39
2946,70
2946,4
2946,8
2947,25
2947,0
2947,8
2947,7
2947,14
2948,15
2948,8
2948,17
2948,4
2948,63
2948,23
2948,24
2949,32
2949,33
2949,0
2949,1
2949,4
2949,15
2950,5
2950,13
2950,9
2950,0
2950,2
2951,27
2951,31
2951,23
2951,56
2951,4
2951,6
2951,29
2951,32
2951,8
2952,6
2952,36
2952,16
2952,28
2952,7
2952,17
2953,1
2953,19
2953,0
2953,23
2953,21
2954,77
2954,29
2954,15
2954,78
2954,24
2954,4
2955,5
2955,0
2955,9
2955,3
2955,13
2956,81
2956,2
2956,31
2956,21
2956,43
2957,72
2957,1
2957,6
2957,0
2957,122
2958,4
2958,0
2958,2
2958,1
2958,3
2959,9
2959,3
2959,0
2959,1
2959,11
2959,19
2960,53
2960,28
2960,0
2960,30
2960,2
2961,1
2961,3
2961,2
2961,5
2961,0
2961,51
2961,9
2962,14
2962,23
2962,6
2962,0
2962,15
2963,0
2963,51
2963,2
2963,48
2963,7
2963,29
2964,11
2964,0
2964,3
2964,23
2964,38
2965,0
2965,3
2965,11
2965,2
2965,9
2965,1
2966,3
2966,75
2966,23
2966,84
2966,0
2966,33
2967,3
2967,45
2967,2
2967,33
2967,26
2967,0
2968,0
2968,104
2968,2
2968,11
2968,35
2969,22
2969,8
2969,2
2969,0
2969,3
2969,13
2969,9
2970,0
2970,33
2970,49
2970,16
2970,27
2970,15
2971,46
2971,23
2971,0
2971,35
2971,56
2971,29
2972,0
2972,8
2972,23
2972,38
2972,20
2973,0
2973,2
2973,7
2973,1
2973,95
2973,108
2974,1
2974,2
2974,20
2974,14
2974,13
2974,22
2974,0
2974,18
2975,33
2975,15
2975,136
2975,8
2975,28
2975,0
2976,22
2976,2
2976,0
2976,3
2976,1
2977,24
2977,0
2977,14
2977,13
2977,1
2978,7
2978,4
2978,2
2978,42
2978,0
2979,0
2979,4
2979,21
2979,52
2979,34
2980,0
2980,2
2980,9
2980,47
2980,3
2981,14
2981,15
2981,0
2981,6
2981,23
2982,41
2982,7
2982,23
2982,28
2982,1
2982,0
2982,4
2982,15
2983,32
2983,28
2983,56
2983,16
2983,0
2983,23
2984,1
2984,0
2984,10
2984,12
2984,27
2985,22
2985,3
2985,9
2985,1
2985,5
2985,0
2986,38
2986,21
2986,29
2986,7
2986,23
2986,28
2987,17
2987,6
2987,48
2987,4
2987,0
2987,18
2988,48
2988,56
2988,16
2988,52
2988,23
2988,127
2988,0
2989,39
2989,0
2989,43
2989,48
2989,27
2989,23
2989,21
2990,8
2990,2
2990,29
2990,21
2990,4
2990,1
2991,3
2991,10
2991,5
2991,0
2991,40
2992,21
2992,6
2992,29
2992,0
2992,48
2993,0
2993,4
2993,21
2993,49
2993,54
2993,1
2994,0
2994,15
2994,49
2994,10
2994,1
2994,3
2995,15
2995,82
2995,3
2995,51
2995,0
2995,7
2996,0
2996,25
2996,4
2996,31
2996,8
2996,13
2997,1
2997,24
2997,12
2997,10
2997,2
2998,1
2998,12
2998,3
2998,9
2998,0
2999,1
2999,0
2999,9
2999,2
2999,18
3000,29
3000,54
3000,0
3000,49
3000,7
3001,21
3001,27
3001,14
3001,1
3001,60
3001,4
3002,3
3002,1
3002,2
3002,31
3002,11
3003,34
3003,8
3003,7
3003,0
3003,52
3003,6
3003,44
3004,8
3004,11
3004,0
3004,3
3004,28
3004,5
3005,24
3005,1
3005,14
3005,5
3005,13
3006,4
3006,9
3006,12
3006,39
3006,3
3006,2
3007,84
3007,3
3007,0
3007,23
3007,33
3007,75
3008,41
3008,36
3008,4
3008,1
3008,27
3008,7
3008,0
3008,23
3008,15
3008,30
3009,31
3009,11
3009,2
3009,28
3009,8
3009,59
3009,33
3009,1
3009,34
3010,13
3010,6
3010,27
3010,58
3010,4
3010,5
3010,7
3010,31
3010,16
3011,21
3011,0
3011,6
3011,2
3011,1
3011,15
3012,2
3012,3
3012,8
3012,0
3012,1
3013,0
3013,4
3013,49
3013,44
3013,21
3014,0
3014,14
3014,38
3014,32
3014,4
3015,4
3015,0
3015,29
3015,6
3015,32
3015,7
3015,16
3016,0
3016,20
3016,14
3016,12
3016,1
3016,24
3016,8
3016,2
3017,0
3017,49
3017,15
3017,29
3017,30
3018,18
3018,19
3018,10
3018,12
3018,0
3019,9
3019,0
3019,11
3019,2
3019,18
3019,71
3019,3
3020,21
3020,0
3020,66
3020,6
3020,32
3020,23
3020,31
3020,16
3021,22
3021,13
3021,8
3021,20
3021,14
3021,0
3021,18
3022,0
3022,38
3022,16
3022,8
3022,27
3022,17
3022,28
3022,29
3023,22
3023,0
3023,14
3023,45
3023,41
3024,15
3024,8
3024,41
3024,0
3024,17
3025,1
3025,8
3025,18
3025,20
3025,13
3025,6
3025,2
3025,24
3026,1
3026,0
3026,7
3026,2
3026,23
3027,1
3027,27
3027,5
3027,12
3027,0
3028,32
3028,27
3028,10
3028,21
3028,7
3028,41
3028,39
3029,31
3029,1
3029,28
3029,0
3029,21
3029,7
3030,29
3030,0
3030,15
3030,3
3030,2
3030,11
3030,43
3031,0
3031,2
3031,1
3031,3
3031,40
3031,11
3032,2
3032,6
3032,3
3032,4
3032,1
3032,8
3032,0
3033,13
3033,3
3033,0
3033,1
3033,2
3034,7
3034,23
3034,31
3034,8
3034,43
3035,35
3035,15
3035,10
3035,4
3035,2
3036,22
3036,5
3036,6
3036,0
3036,7
3037,28
3037,21
3037,31
3037,0
3037,1
3037,7
3038,13
3038,8
3038,15
3038,32
3038,17
3038,0
3038,31
3039,8
3039,1
3039,0
3039,41
3039,28
3039,32
3040,0
3040,35
3040,7
3040,6
3040,4
3040,17
3041,21
3041,0
3041,16
3041,14
3041,6
3042,4
3042,3
3042,30
3042,0
3042,34
3042,41
3043,31
3043,15
3043,41
3043,7
3043,23
3044,3
3044,0
3044,129
3044,57
3044,4
3044,2
3045,2
3045,15
3045,24
3045,4
3045,7
3046,34
3046,0
3046,27
3046,46
3046,52
3046,28
3046,7
3047,0
3047,6
3047,16
3047,24
3047,4
3047,25
3047,8
3048,41
3048,0
3048,32
3048,21
3048,29
3048,7
3048,4
3049,4
3049,36
3049,15
3049,18
3049,20
3049,0
3050,4
3050,6
3050,8
3050,28
3050,23
3051,2
3051,3
3051,20
3051,0
3051,5
3051,9
3052,16
3052,74
3052,0
3052,17
3052,4
3053,36
3053,23
3053,7
3053,31
3053,16
3053,4
3054,28
3054,0
3054,75
3054,15
3054,1
3054,41
3054,27
3054,4
3054,2
3054,6
3055,31
3055,28
3055,0
3055,21
3055,1
3055,7
3056,52
3056,27
3056,16
3056,73
3056,41
3056,21
3056,7
3056,0
3057,4
3057,27
3057,7
3057,76
3057,0
3057,30
3057,36
3058,8
3058,29
3058,20
3058,7
3058,16
3058,97
3058,0
3058,45
3058,17
3058,4
3059,18
3059,5
3059,22
3059,3
3059,1
3059,9
3060,10
3060,0
3060,8
3060,1
3060,13
3061,7
3061,32
3061,45
3061,0
3061,4
3062,39
3062,4
3062,49
3062,0
3062,24
3062,32
3062,97
3063,2
3063,3
3063,1
3063,0
3063,11
3064,12
3064,1
3064,10
3064,2
3064,0
3065,10
3065,12
3065,38
3065,0
3065,1
3065,31
3066,2
3066,0
3066,1
3066,10
3066,12
3067,14
3067,15
3067,1
3067,41
3067,0
3068,0
3068,1
3068,20
3068,25
3068,2
3068,12
3068,3
3069,4
3069,7
3069,6
3069,2
3069,16
3069,3
3070,14
3070,54
3070,6
3070,1
3070,0
3070,4
3070,19
3070,34
3071,30
3071,13
3071,32
3071,7
3071,0
3071,41
3071,15
3071,22
3072,3
3072,22
3072,1
3072,9
3072,5
3072,0
3073,3
3073,11
3073,0
3073,23
3073,38
3074,0
3074,7
3074,2
3074,3
3074,29
3074,33
3075,15
3075,41
3075,0
3075,29
3075,4
3075,30
3076,0
3076,5
3076,3
3076,18
3076,13
3076,7
3076,54
3076,6
3077,31
3077,28
3077,0
3077,1
3077,7
3077,21
3078,14
3078,8
3078,24
3078,17
3078,7
3078,0
3078,23
3079,4
3079,34
3079,6
3079,0
3079,13
3079,15
3079,7
3080,23
3080,0
3080,31
3080,14
3080,15
3081,31
3081,0
3081,1
3081,13
3081,21
3081,6
3082,4
3082,10
3082,0
3082,21
3082,15
3083,2
3083,0
3083,15
3083,4
3083,1
3084,22
3084,8
3084,0
3084,39
3084,16
3085,20
3085,4
3085,29
3085,1
3085,7
3085,0
3085,13
3085,28
3086,0
3086,4
3086,52
3086,1
3086,7
3087,56
3087,4
3087,13
3087,0
3087,7
3087,31
3088,4
3088,14
3088,2
3088,30
3088,0
3088,28
3089,17
3089,16
3089,42
3089,30
3089,49
3089,44
3089,32
3089,13
3089,21
3090,7
3090,8
3090,14
3090,21
3090,41
3090,2
3091,6
3091,7
3091,29
3091,1
3091,23
3091,33
3092,0
3092,7
3092,6
3092,4
3092,27
3093,3
3093,7
3093,13
3093,8
3093,11
3093,0
3093,24
3093,12
3093,69
3094,17
3094,7
3094,27
3094,44
3094,8
3094,0
3095,2
3095,20
3095,22
3095,18
3095,1
3095,0
3095,13
3096,0
3096,27
3096,62
3096,6
3096,48
3096,35
3096,10
3097,50
3097,4
3097,38
3097,0
3097,2
3097,3
3098,2
3098,45
3098,7
3098,49
3098,28
3098,3
3098,18
3098,32
3099,5
3099,0
3099,1
3099,10
3099,19
3100,136
3100,1
3100,24
3100,10
3100,0
3100,99
3101,8
3101,23
3101,7
3101,0
3101,17
3101,14
3101,24
3102,3
3102,14
3102,1
3102,0
3102,5
3103,7
3103,42
3103,29
3103,23
3103,31
3103,27
3103,15
3103,0
3104,0
3104,38
3104,33
3104,10
3104,9
3104,11
3105,0
3105,20
3105,8
3105,110
3105,29
3105,14
3106,29
3106,21
3106,41
3106,7
3106,42
3106,4
3106,31
3106,49
3107,7
3107,0
3107,1
3107,30
3107,27
3108,0
3108,4
3108,27
3108,43
3108,6
3108,25
3109,0
3109,2
3109,11
3109,9
3109,43
3109,13
3110,7
3110,2
3110,8
3110,1
3110,22
3110,29
3110,50
3111,0
3111,2
3111,3
3111,18
3111,26
3112,1
3112,35
3112,2
3112,15
3112,14
3113,14
3113,45
3113,29
3113,24
3113,0
3114,7
3114,0
3114,17
3114,27
3114,6
3114,35
3114,13
3115,7
3115,0
3115,2
3115,23
3115,38
3116,0
3116,2
3116,1
3116,4
3116,13
3117,2
3117,0
3117,21
3117,24
3117,41
3118,0
3118,4
3118,21
3118,23
3118,34
3119,0
3119,23
3119,14
3119,24
3119,10
3120,39
3120,23
3120,12
3120,31
3120,13
3120,38
3121,38
3121,8
3121,35
3121,41
3121,33
3121,0
3122,28
3122,0
3122,7
3122,21
3122,23
3123,2
3123,13
3123,1
3123,5
3123,33
3124,4
3124,15
3124,21
3124,29
3124,0
3125,13
3125,6
3125,17
3125,7
3125,8
3126,3
3126,0
3126,14
3126,10
3126,18
3126,1
3126,21
3126,22
3126,11
3127,13
3127,4
3127,23
3127,5
3127,32
3128,4
3128,0
3128,67
3128,15
3128,2
3128,27
3128,42
3129,8
3129,1
3129,0
3129,19
3129,12
3130,0
3130,7
3130,6
3130,32
3130,39
3130,135
3131,47
3131,2
3131,5
3131,26
3131,0
3131,22
3131,3
3132,4
3132,0
3132,15
3132,48
3132,39
3133,2
3133,40
3133,0
3133,3
3133,11
3134,6
3134,4
3134,0
3134,15
3134,2
3135,27
3135,13
3135,0
3135,43
3135,45
3136,6
3136,35
3136,1
3136,36
3136,0
3137,4
3137,44
3137,38
3137,33
3137,28
3137,0
3138,4
3138,9
3138,0
3138,6
3138,52
3138,50
3139,0
3139,8
3139,44
3139,31
3139,7
3140,38
3140,17
3140,30
3140,33
3140,0
3140,35
3140,45
3141,0
3141,30
3141,45
3141,14
3141,24
3142,10
3142,1
3142,31
3142,27
3142,15
3142,0
3143,0
3143,27
3143,1
3143,3
3143,49
3144,5
3144,0
3144,3
3144,1
3144,2
3145,1
3145,9
3145,0
3145,11
3145,2
3145,3
3145,14
3146,17
3146,49
3146,7
3146,4
3146,28
3146,41
3147,21
3147,4
3147,27
3147,38
3147,0
3148,22
3148,1
3148,3
3148,9
3148,0
3149,14
3149,10
3149,2
3149,0
3149,24
3149,29
3149,18
3150,1
3150,14
3150,16
3150,0
3150,10
3150,5
3150,8
3151,7
3151,43
3151,85
3151,23
3151,0
3151,4
3152,34
3152,6
3152,23
3152,0
3152,37
3152,14
3153,0
3153,34
3153,28
3153,23
3153,37
3154,20
3154,14
3154,32
3154,6
3154,48
3154,2
3155,30
3155,3
3155,0
3155,15
3155,10
3156,2
3156,3
3156,33
3156,0
3156,6
3156,4
3157,3
3157,19
3157,1
3157,12
3157,10
3157,11
3158,29
3158,7
3158,2
3158,23
3158,0
3158,49
3158,35
3159,2
3159,8
3159,1
3159,0
3159,24
3159,4
3160,29
3160,2
3160,3
3160,33
3160,7
3160,0
3161,28
3161,1
3161,29
3161,4
3161,49
3161,0
3162,21
3162,8
3162,4
3162,23
3162,7
3162,15
3162,18
3163,0
3163,66
3163,6
3163,45
3163,27
3164,27
3164,15
3164,33
3164,2
3164,42
3164,1
3164,0
3165,43
3165,23
3165,7
3165,46
3165,24
3165,29
3166,23
3166,30
3166,6
3166,36
3166,1
3166,7
3166,0
3167,32
3167,7
3167,16
3167,0
3167,5
3167,36
3168,0
3168,61
3168,2
3168,4
3168,33
3168,29
3169,3
3169,45
3169,0
3169,6
3169,15
3169,28
3169,4
3170,4
3170,22
3170,6
3170,18
3170,13
3170,7
3170,31
3171,0
3171,5
3171,51
3171,3
3171,1
3172,5
3172,46
3172,7
3172,15
3172,24
3172,4
3173,9
3173,2
3173,5
3173,0
3173,3
3174,18
3174,0
3174,7
3174,2
3174,1
3174,10
3175,6
3175,48
3175,2
3175,7
3175,3
3175,0
3176,31
3176,15
3176,0
3176,7
3176,29
3176,39
3177,78
3177,0
3177,17
3177,1
3177,34
3177,33
3177,49
3177,23
3178,10
3178,0
3178,4
3178,1
3178,20
3179,9
3179,29
3179,41
3179,2
3179,0
3179,4
3180,14
3180,0
3180,6
3180,34
3180,29
3181,0
3181,2
3181,43
3181,11
3181,1
3182,75
3182,29
3182,23
3182,42
3182,27
3182,49
3182,0
3183,28
3183,27
3183,0
3183,7
3183,32
3183,15
3183,6
3184,0
3184,2
3184,63
3184,82
3184,3
3185,4
3185,41
3185,23
3185,15
3185,27
3185,30
3185,1
3185,7
3186,7
3186,0
3186,4
3186,1
3186,24
3187,18
3187,36
3187,2
3187,5
3187,0
3188,36
3188,27
3188,7
3188,15
3188,0
3188,66
3189,1
3189,0
3189,26
3189,11
3189,5
3189,19
3189,2
3190,0
3190,3
3190,9
3190,52
3190,1
3191,0
3191,10
3191,1
3191,27
3191,32
3192,15
3192,24
3192,17
3192,16
3192,0
3192,97
3192,8
3193,8
3193,6
3193,0
3193,4
3193,18
3193,32
3193,27
3193,7
3194,8
3194,0
3194,14
3194,20
3194,4
3195,7
3195,23
3195,15
3195,4
3195,6
3196,4
3196,0
3196,41
3196,5
3196,21
3196,15
3197,20
3197,0
3197,12
3197,13
3197,10
3198,1
3198,0
3198,20
3198,3
3198,7
3198,2
3198,31
3199,19
3199,12
3199,18
3199,10
3199,0
3199,1
3200,4
3200,0
3200,1
3200,7
3200,5
3201,9
3201,92
3201,11
3201,0
3201,79
3202,15
3202,1
3202,0
3202,2
3202,8
3202,43
3202,7
3203,41
3203,22
3203,45
3203,0
3203,14
3204,8
3204,60
3204,13
3204,14
3204,7
3204,43
3204,0
3205,4
3205,0
3205,6
3205,23
3205,7
3205,38
3206,30
3206,0
3206,24
3206,7
3206,32
3207,23
3207,33
3207,15
3207,25
3207,31
3207,53
3208,33
3208,0
3208,1
3208,19
3208,31
3209,7
3209,0
3209,38
3209,8
3209,21
3210,21
3210,4
3210,7
3210,59
3210,16
3210,35
3210,52
3211,41
3211,0
3211,1
3211,19
3211,15
3211,24
3212,0
3212,36
3212,3
3212,17
3212,32
3212,34
